,input,level,output,power,pressure,massflow,massflow_actual,power_actual,success
1970-09-29 18:00:00,0.0,1266.8037,8924.8026,-8924.8026,,,,,
1970-09-29 19:00:00,0.0,0.0,1013.443,-1013.443,,,,,
1970-09-29 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-29 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-29 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-29 23:00:00,4446.2048,3556.9638,0.0,4446.2048,,,,,
1970-09-30 00:00:00,7647.6791,9675.1071,0.0,7647.6791,,,,,
1970-09-30 01:00:00,6813.6404,15126.018999999998,0.0,6813.6404,,,,,
1970-09-30 02:00:00,3939.9437,18277.974,0.0,3939.9437,,,,,
1970-09-30 03:00:00,0.0,18277.974,0.0,0.0,,,,,
1970-09-30 04:00:00,0.0,17505.566000000003,617.92675,-617.92675,,,,,
1970-09-30 05:00:00,0.0,2502.9537,12002.09,-12002.09,,,,,
1970-09-30 06:00:00,0.0,0.0,2002.3629,-2002.3629,,,,,
1970-09-30 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-30 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-30 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-30 10:00:00,3100.3732,2480.2986,0.0,3100.3732,,,,,
1970-09-30 11:00:00,9059.4679,9727.8729,0.0,9059.4679,,,,,
1970-09-30 12:00:00,6840.6073,15200.358999999999,0.0,6840.6073,,,,,
1970-09-30 13:00:00,1705.3576,16564.645,0.0,1705.3576,,,,,
1970-09-30 14:00:00,12799.0,26803.845,0.0,12799.0,,,,,
1970-09-30 15:00:00,0.0,26803.845,0.0,0.0,,,,,
1970-09-30 16:00:00,0.0,26803.845,0.0,0.0,,,,,
1970-09-30 17:00:00,0.0,11958.411,11876.347,-11876.347,,,,,
1970-09-30 18:00:00,0.0,1218.7873,8591.6988,-8591.6988,,,,,
1970-09-30 19:00:00,0.0,0.0,975.02986,-975.02986,,,,,
1970-09-30 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-30 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-30 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-09-30 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 09:00:00,8337.3335,6669.8668,0.0,8337.3335,,,,,
1970-10-01 10:00:00,12799.0,16909.067,0.0,12799.0,,,,,
1970-10-01 11:00:00,12799.0,27148.267000000003,0.0,12799.0,,,,,
1970-10-01 12:00:00,12799.0,37387.467000000004,0.0,12799.0,,,,,
1970-10-01 13:00:00,12799.0,47626.667,0.0,12799.0,,,,,
1970-10-01 14:00:00,0.0,47626.667,0.0,0.0,,,,,
1970-10-01 15:00:00,0.0,47626.667,0.0,0.0,,,,,
1970-10-01 16:00:00,0.0,38635.426,7192.9923,-7192.9923,,,,,
1970-10-01 17:00:00,0.0,22636.676,12799.0,-12799.0,,,,,
1970-10-01 18:00:00,0.0,6637.9264,12799.0,-12799.0,,,,,
1970-10-01 19:00:00,0.0,0.0,5310.3412,-5310.3412,,,,,
1970-10-01 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-01 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 08:00:00,3327.0361,2661.6289,0.0,3327.0361,,,,,
1970-10-02 09:00:00,12799.0,12900.829,0.0,12799.0,,,,,
1970-10-02 10:00:00,12799.0,23140.029,0.0,12799.0,,,,,
1970-10-02 11:00:00,12799.0,33379.229,0.0,12799.0,,,,,
1970-10-02 12:00:00,12799.0,43618.429000000004,0.0,12799.0,,,,,
1970-10-02 13:00:00,12799.0,53857.629,0.0,12799.0,,,,,
1970-10-02 14:00:00,12693.335,64012.297,0.0,12693.335,,,,,
1970-10-02 15:00:00,0.0,63294.382000000005,574.33214,-574.33214,,,,,
1970-10-02 16:00:00,0.0,47295.632000000005,12799.0,-12799.0,,,,,
1970-10-02 17:00:00,0.0,31296.882,12799.0,-12799.0,,,,,
1970-10-02 18:00:00,0.0,15298.132,12799.0,-12799.0,,,,,
1970-10-02 19:00:00,0.0,0.0,12238.506000000001,-12238.506000000001,,,,,
1970-10-02 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-02 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-03 08:00:00,7881.7017,6305.3614,0.0,7881.7017,,,,,
1970-10-03 09:00:00,12799.0,16544.561,0.0,12799.0,,,,,
1970-10-03 10:00:00,12799.0,26783.761000000002,0.0,12799.0,,,,,
1970-10-03 11:00:00,12799.0,37022.961,0.0,12799.0,,,,,
1970-10-03 12:00:00,12799.0,47262.16099999999,0.0,12799.0,,,,,
1970-10-03 13:00:00,12799.0,57501.361,0.0,12799.0,,,,,
1970-10-03 14:00:00,12799.0,67740.561,0.0,12799.0,,,,,
1970-10-03 15:00:00,1243.7362,68735.55,0.0,1243.7362,,,,,
1970-10-03 16:00:00,0.0,68735.55,0.0,0.0,,,,,
1970-10-03 17:00:00,0.0,66988.348,1397.7620000000002,-1397.7620000000002,,,,,
1970-10-03 18:00:00,0.0,66988.348,0.0,0.0,,,,,
1970-10-03 19:00:00,0.0,66988.348,0.0,0.0,,,,,
1970-10-03 20:00:00,0.0,66988.348,0.0,0.0,,,,,
1970-10-03 21:00:00,0.0,66988.348,0.0,0.0,,,,,
1970-10-03 22:00:00,4677.8999,70730.668,0.0,4677.8999,,,,,
1970-10-03 23:00:00,818.03053,71385.092,0.0,818.03053,,,,,
1970-10-04 00:00:00,1739.9291,72777.035,0.0,1739.9291,,,,,
1970-10-04 01:00:00,0.0,72777.035,0.0,0.0,,,,,
1970-10-04 02:00:00,0.0,72777.035,0.0,0.0,,,,,
1970-10-04 03:00:00,0.0,61753.962,8818.4587,-8818.4587,,,,,
1970-10-04 04:00:00,0.0,45755.212,12799.0,-12799.0,,,,,
1970-10-04 05:00:00,0.0,29756.462000000003,12799.0,-12799.0,,,,,
1970-10-04 06:00:00,0.0,13757.712,12799.0,-12799.0,,,,,
1970-10-04 07:00:00,0.0,0.0,11006.17,-11006.17,,,,,
1970-10-04 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-04 09:00:00,9973.7441,7978.9953,0.0,9973.7441,,,,,
1970-10-04 10:00:00,12799.0,18218.195,0.0,12799.0,,,,,
1970-10-04 11:00:00,12799.0,28457.395,0.0,12799.0,,,,,
1970-10-04 12:00:00,12799.0,38696.595,0.0,12799.0,,,,,
1970-10-04 13:00:00,12799.0,48935.795,0.0,12799.0,,,,,
1970-10-04 14:00:00,12799.0,59174.995,0.0,12799.0,,,,,
1970-10-04 15:00:00,0.0,59174.995,0.0,0.0,,,,,
1970-10-04 16:00:00,0.0,55795.005,2703.9926,-2703.9926,,,,,
1970-10-04 17:00:00,0.0,43006.95,10230.444,-10230.444,,,,,
1970-10-04 18:00:00,0.0,35896.837999999996,5688.0896,-5688.0896,,,,,
1970-10-04 19:00:00,0.0,30154.873,4593.5721,-4593.5721,,,,,
1970-10-04 20:00:00,0.0,30154.873,0.0,0.0,,,,,
1970-10-04 21:00:00,0.0,30154.873,0.0,0.0,,,,,
1970-10-04 22:00:00,2080.8503,31819.553,0.0,2080.8503,,,,,
1970-10-04 23:00:00,5857.3512,36505.434,0.0,5857.3512,,,,,
1970-10-05 00:00:00,9170.9838,43842.221,0.0,9170.9838,,,,,
1970-10-05 01:00:00,6989.1674,49433.555,0.0,6989.1674,,,,,
1970-10-05 02:00:00,1762.1022,50843.237,0.0,1762.1022,,,,,
1970-10-05 03:00:00,0.0,50843.237,0.0,0.0,,,,,
1970-10-05 04:00:00,0.0,38576.282999999996,9813.563,-9813.563,,,,,
1970-10-05 05:00:00,0.0,22577.533,12799.0,-12799.0,,,,,
1970-10-05 06:00:00,0.0,6578.7831,12799.0,-12799.0,,,,,
1970-10-05 07:00:00,0.0,0.0,5263.0265,-5263.0265,,,,,
1970-10-05 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-05 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-05 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-05 11:00:00,12799.0,10239.2,0.0,12799.0,,,,,
1970-10-05 12:00:00,12799.0,20478.4,0.0,12799.0,,,,,
1970-10-05 13:00:00,12799.0,30717.6,0.0,12799.0,,,,,
1970-10-05 14:00:00,12799.0,40956.8,0.0,12799.0,,,,,
1970-10-05 15:00:00,0.0,40956.8,0.0,0.0,,,,,
1970-10-05 16:00:00,0.0,28478.017999999996,9983.0259,-9983.0259,,,,,
1970-10-05 17:00:00,0.0,12479.268,12799.0,-12799.0,,,,,
1970-10-05 18:00:00,0.0,150.27241999999998,9863.1961,-9863.1961,,,,,
1970-10-05 19:00:00,0.0,0.0,120.21793999999998,-120.21793999999998,,,,,
1970-10-05 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-05 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-05 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-05 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 12:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 13:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 14:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 15:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 16:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 17:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 18:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-06 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 00:00:00,11436.036,9148.8291,0.0,11436.036,,,,,
1970-10-07 01:00:00,8434.3042,15896.271999999999,0.0,8434.3042,,,,,
1970-10-07 02:00:00,10903.56,24619.12,0.0,10903.56,,,,,
1970-10-07 03:00:00,7421.5672,30556.374,0.0,7421.5672,,,,,
1970-10-07 04:00:00,0.0,30235.894,256.38383,-256.38383,,,,,
1970-10-07 05:00:00,0.0,18002.279,9786.8922,-9786.8922,,,,,
1970-10-07 06:00:00,0.0,3452.4862,11639.833999999999,-11639.833999999999,,,,,
1970-10-07 07:00:00,0.0,0.0,2761.9889,-2761.9889,,,,,
1970-10-07 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 10:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 11:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 12:00:00,1215.0317,972.02533,0.0,1215.0317,,,,,
1970-10-07 13:00:00,12799.0,11211.225,0.0,12799.0,,,,,
1970-10-07 14:00:00,10605.518,19695.64,0.0,10605.518,,,,,
1970-10-07 15:00:00,641.94339,20209.194,0.0,641.94339,,,,,
1970-10-07 16:00:00,0.0,14491.204,4574.3924,-4574.3924,,,,,
1970-10-07 17:00:00,0.0,2951.362,9231.8735,-9231.8735,,,,,
1970-10-07 18:00:00,0.0,0.0,2361.0896,-2361.0896,,,,,
1970-10-07 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-07 22:00:00,12799.0,10239.2,0.0,12799.0,,,,,
1970-10-07 23:00:00,12799.0,20478.4,0.0,12799.0,,,,,
1970-10-08 00:00:00,12799.0,30717.6,0.0,12799.0,,,,,
1970-10-08 01:00:00,12799.0,40956.8,0.0,12799.0,,,,,
1970-10-08 02:00:00,12799.0,51196.0,0.0,12799.0,,,,,
1970-10-08 03:00:00,12799.0,61435.2,0.0,12799.0,,,,,
1970-10-08 04:00:00,12799.0,71674.4,0.0,12799.0,,,,,
1970-10-08 05:00:00,8027.1553,78096.12400000001,0.0,8027.1553,,,,,
1970-10-08 06:00:00,0.0,77651.15299999999,355.97737,-355.97737,,,,,
1970-10-08 07:00:00,0.0,74521.219,2503.947,-2503.947,,,,,
1970-10-08 08:00:00,0.0,73196.452,1059.8135,-1059.8135,,,,,
1970-10-08 09:00:00,2647.91,75314.78,0.0,2647.91,,,,,
1970-10-08 10:00:00,4489.6427,78906.494,0.0,4489.6427,,,,,
1970-10-08 11:00:00,9621.3998,86603.614,0.0,9621.3998,,,,,
1970-10-08 12:00:00,5373.8232,90902.67300000001,0.0,5373.8232,,,,,
1970-10-08 13:00:00,401.65934,91224.0,0.0,401.65934,,,,,
1970-10-08 14:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-08 15:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-08 16:00:00,0.0,89408.634,1452.293,-1452.293,,,,,
1970-10-08 17:00:00,0.0,78709.685,8559.1594,-8559.1594,,,,,
1970-10-08 18:00:00,0.0,64866.107,11074.862,-11074.862,,,,,
1970-10-08 19:00:00,0.0,48867.357,12799.0,-12799.0,,,,,
1970-10-08 20:00:00,0.0,32868.607,12799.0,-12799.0,,,,,
1970-10-08 21:00:00,0.0,16869.857,12799.0,-12799.0,,,,,
1970-10-08 22:00:00,0.0,871.10737,12799.0,-12799.0,,,,,
1970-10-08 23:00:00,0.0,0.0,696.88589,-696.88589,,,,,
1970-10-09 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-09 08:00:00,4882.4846,3905.9877,0.0,4882.4846,,,,,
1970-10-09 09:00:00,12799.0,14145.188,0.0,12799.0,,,,,
1970-10-09 10:00:00,12799.0,24384.388,0.0,12799.0,,,,,
1970-10-09 11:00:00,12799.0,34623.587999999996,0.0,12799.0,,,,,
1970-10-09 12:00:00,12799.0,44862.788,0.0,12799.0,,,,,
1970-10-09 13:00:00,12799.0,55101.988,0.0,12799.0,,,,,
1970-10-09 14:00:00,12799.0,65341.187999999995,0.0,12799.0,,,,,
1970-10-09 15:00:00,4407.596,68867.26400000001,0.0,4407.596,,,,,
1970-10-09 16:00:00,0.0,68867.26400000001,0.0,0.0,,,,,
1970-10-09 17:00:00,0.0,59757.775,7287.5916,-7287.5916,,,,,
1970-10-09 18:00:00,0.0,59757.775,0.0,0.0,,,,,
1970-10-09 19:00:00,0.0,59757.775,0.0,0.0,,,,,
1970-10-09 20:00:00,6200.946,64718.532,0.0,6200.946,,,,,
1970-10-09 21:00:00,1502.0193,65920.147,0.0,1502.0193,,,,,
1970-10-09 22:00:00,5811.8438,70569.622,0.0,5811.8438,,,,,
1970-10-09 23:00:00,8767.6725,77583.76,0.0,8767.6725,,,,,
1970-10-10 00:00:00,9548.7991,85222.8,0.0,9548.7991,,,,,
1970-10-10 01:00:00,7501.5006,91224.0,0.0,7501.5006,,,,,
1970-10-10 02:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-10 03:00:00,0.0,88704.614,2015.5088,-2015.5088,,,,,
1970-10-10 04:00:00,0.0,72705.864,12799.0,-12799.0,,,,,
1970-10-10 05:00:00,0.0,56707.114,12799.0,-12799.0,,,,,
1970-10-10 06:00:00,0.0,40708.364,12799.0,-12799.0,,,,,
1970-10-10 07:00:00,0.0,24709.613999999998,12799.0,-12799.0,,,,,
1970-10-10 08:00:00,0.0,8710.864,12799.0,-12799.0,,,,,
1970-10-10 09:00:00,0.0,2521.7606,4951.2827,-4951.2827,,,,,
1970-10-10 10:00:00,1589.7448,3793.5564,0.0,1589.7448,,,,,
1970-10-10 11:00:00,11377.185,12895.303999999998,0.0,11377.185,,,,,
1970-10-10 12:00:00,12799.0,23134.504,0.0,12799.0,,,,,
1970-10-10 13:00:00,12799.0,33373.704,0.0,12799.0,,,,,
1970-10-10 14:00:00,12799.0,43612.904,0.0,12799.0,,,,,
1970-10-10 15:00:00,12381.153999999999,53517.827000000005,0.0,12381.153999999999,,,,,
1970-10-10 16:00:00,0.0,53517.827000000005,0.0,0.0,,,,,
1970-10-10 17:00:00,0.0,38505.122,12010.165,-12010.165,,,,,
1970-10-10 18:00:00,0.0,26953.566000000003,9241.2448,-9241.2448,,,,,
1970-10-10 19:00:00,0.0,20050.134,5522.745,-5522.745,,,,,
1970-10-10 20:00:00,0.0,20050.134,0.0,0.0,,,,,
1970-10-10 21:00:00,0.0,20050.134,0.0,0.0,,,,,
1970-10-10 22:00:00,12799.0,30289.334,0.0,12799.0,,,,,
1970-10-10 23:00:00,12799.0,40528.534,0.0,12799.0,,,,,
1970-10-11 00:00:00,12799.0,50767.734000000004,0.0,12799.0,,,,,
1970-10-11 01:00:00,12799.0,61006.934,0.0,12799.0,,,,,
1970-10-11 02:00:00,9808.8029,68853.977,0.0,9808.8029,,,,,
1970-10-11 03:00:00,0.0,68853.977,0.0,0.0,,,,,
1970-10-11 04:00:00,0.0,66111.75,2193.781,-2193.781,,,,,
1970-10-11 05:00:00,0.0,50113.0,12799.0,-12799.0,,,,,
1970-10-11 06:00:00,0.0,34114.25,12799.0,-12799.0,,,,,
1970-10-11 07:00:00,0.0,21795.176,9855.2595,-9855.2595,,,,,
1970-10-11 08:00:00,0.0,21606.827999999998,150.67833000000002,-150.67833000000002,,,,,
1970-10-11 09:00:00,3574.2577,24466.234,0.0,3574.2577,,,,,
1970-10-11 10:00:00,5907.0419999999995,29191.868,0.0,5907.0419999999995,,,,,
1970-10-11 11:00:00,12799.0,39431.068,0.0,12799.0,,,,,
1970-10-11 12:00:00,9596.3679,47108.162000000004,0.0,9596.3679,,,,,
1970-10-11 13:00:00,6225.1509,52088.282999999996,0.0,6225.1509,,,,,
1970-10-11 14:00:00,0.0,52088.282999999996,0.0,0.0,,,,,
1970-10-11 15:00:00,0.0,52088.282999999996,0.0,0.0,,,,,
1970-10-11 16:00:00,0.0,47335.198,3802.468,-3802.468,,,,,
1970-10-11 17:00:00,0.0,43729.818,2884.3039,-2884.3039,,,,,
1970-10-11 18:00:00,0.0,43729.818,0.0,0.0,,,,,
1970-10-11 19:00:00,0.0,43729.818,0.0,0.0,,,,,
1970-10-11 20:00:00,0.0,43729.818,0.0,0.0,,,,,
1970-10-11 21:00:00,5312.0356,47979.447,0.0,5312.0356,,,,,
1970-10-11 22:00:00,12531.39,58004.559,0.0,12531.39,,,,,
1970-10-11 23:00:00,12799.0,68243.759,0.0,12799.0,,,,,
1970-10-12 00:00:00,12775.815,78464.411,0.0,12775.815,,,,,
1970-10-12 01:00:00,11108.157,87350.93699999999,0.0,11108.157,,,,,
1970-10-12 02:00:00,4841.3284,91224.0,0.0,4841.3284,,,,,
1970-10-12 03:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 04:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 05:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 06:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 07:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 08:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 09:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 10:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 11:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 12:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 13:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 14:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 15:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 16:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 17:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 18:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 19:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 20:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 21:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 22:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-12 23:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-13 00:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-13 01:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-13 02:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-13 03:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-13 04:00:00,0.0,91224.0,0.0,0.0,,,,,
1970-10-13 05:00:00,0.0,78885.339,9870.9285,-9870.9285,,,,,
1970-10-13 06:00:00,0.0,68325.59,8447.7992,-8447.7992,,,,,
1970-10-13 07:00:00,0.0,68157.44099999999,134.51925,-134.51925,,,,,
1970-10-13 08:00:00,0.0,68157.44099999999,0.0,0.0,,,,,
1970-10-13 09:00:00,0.0,68157.44099999999,0.0,0.0,,,,,
1970-10-13 10:00:00,0.0,68157.44099999999,0.0,0.0,,,,,
1970-10-13 11:00:00,0.0,68157.44099999999,0.0,0.0,,,,,
1970-10-13 12:00:00,0.0,68157.44099999999,0.0,0.0,,,,,
1970-10-13 13:00:00,0.0,68157.44099999999,0.0,0.0,,,,,
1970-10-13 14:00:00,1830.1041,69621.525,0.0,1830.1041,,,,,
1970-10-13 15:00:00,0.0,69621.525,0.0,0.0,,,,,
1970-10-13 16:00:00,0.0,62704.935,5533.2718,-5533.2718,,,,,
1970-10-13 17:00:00,0.0,48786.633,11134.642,-11134.642,,,,,
1970-10-13 18:00:00,0.0,40288.623,6798.4078,-6798.4078,,,,,
1970-10-13 19:00:00,0.0,37245.592000000004,2434.425,-2434.425,,,,,
1970-10-13 20:00:00,0.0,37245.592000000004,0.0,0.0,,,,,
1970-10-13 21:00:00,0.0,37245.592000000004,0.0,0.0,,,,,
1970-10-13 22:00:00,0.0,37245.592000000004,0.0,0.0,,,,,
1970-10-13 23:00:00,162.30957,37375.439,0.0,162.30957,,,,,
1970-10-14 00:00:00,474.10427000000004,37754.723,0.0,474.10427000000004,,,,,
1970-10-14 01:00:00,0.0,37754.723,0.0,0.0,,,,,
1970-10-14 02:00:00,0.0,37754.723,0.0,0.0,,,,,
1970-10-14 03:00:00,0.0,37754.723,0.0,0.0,,,,,
1970-10-14 04:00:00,0.0,31659.237,4876.3884,-4876.3884,,,,,
1970-10-14 05:00:00,0.0,15660.487,12799.0,-12799.0,,,,,
1970-10-14 06:00:00,0.0,0.0,12528.39,-12528.39,,,,,
1970-10-14 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-14 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-14 09:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-14 10:00:00,5127.2602,4101.8082,0.0,5127.2602,,,,,
1970-10-14 11:00:00,12799.0,14341.008,0.0,12799.0,,,,,
1970-10-14 12:00:00,8243.1389,20935.519,0.0,8243.1389,,,,,
1970-10-14 13:00:00,12799.0,31174.718999999997,0.0,12799.0,,,,,
1970-10-14 14:00:00,8348.0392,37853.151,0.0,8348.0392,,,,,
1970-10-14 15:00:00,0.0,37853.151,0.0,0.0,,,,,
1970-10-14 16:00:00,0.0,26032.335,9456.6523,-9456.6523,,,,,
1970-10-14 17:00:00,0.0,10033.585,12799.0,-12799.0,,,,,
1970-10-14 18:00:00,0.0,0.0,8026.8682,-8026.8682,,,,,
1970-10-14 19:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-14 20:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-14 21:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-14 22:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-14 23:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 00:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 01:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 02:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 03:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 04:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 05:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 06:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 07:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 08:00:00,0.0,0.0,0.0,0.0,,,,,
1970-10-15 09:00:00,8615.1691,6892.1353,0.0,8615.1691,,,,,
1970-10-15 10:00:00,12799.0,17131.335,0.0,12799.0,,,,,
1970-10-15 11:00:00,12799.0,27370.535,0.0,12799.0,,,,,
